label,class,image,dataset
1,harbor,08630.jpg,test
9,storage_tank,08631.jpg,test
3,oil_gas_field,08632.jpg,test
4,parking_lot,08633.jpg,test
9,storage_tank,08634.jpg,test
5,plane,08635.jpg,test
8,stadium,08636.jpg,test
8,stadium,08637.jpg,test
1,harbor,08638.jpg,test
8,stadium,08639.jpg,test
3,oil_gas_field,08640.jpg,test
3,oil_gas_field,08641.jpg,test
3,oil_gas_field,08642.jpg,test
2,helicopter,08643.jpg,test
6,runway_mark,08644.jpg,test
7,ship,08645.jpg,test
3,oil_gas_field,08646.jpg,test
9,storage_tank,08647.jpg,test
2,helicopter,08648.jpg,test
7,ship,08649.jpg,test
3,oil_gas_field,08650.jpg,test
5,plane,08651.jpg,test
1,harbor,08652.jpg,test
8,stadium,08653.jpg,test
0,car,08654.jpg,test
8,stadium,08655.jpg,test
8,stadium,08656.jpg,test
9,storage_tank,08657.jpg,test
7,ship,08658.jpg,test
1,harbor,08659.jpg,test
4,parking_lot,08660.jpg,test
0,car,08661.jpg,test
8,stadium,08662.jpg,test
8,stadium,08663.jpg,test
9,storage_tank,08664.jpg,test
2,helicopter,08665.jpg,test
6,runway_mark,08666.jpg,test
8,stadium,08667.jpg,test
1,harbor,08668.jpg,test
5,plane,08669.jpg,test
0,car,08670.jpg,test
0,car,08671.jpg,test
7,ship,08672.jpg,test
1,harbor,08673.jpg,test
7,ship,08674.jpg,test
6,runway_mark,08675.jpg,test
5,plane,08676.jpg,test
8,stadium,08677.jpg,test
5,plane,08678.jpg,test
8,stadium,08679.jpg,test
8,stadium,08680.jpg,test
9,storage_tank,08681.jpg,test
2,helicopter,08682.jpg,test
0,car,08683.jpg,test
1,harbor,08684.jpg,test
2,helicopter,08685.jpg,test
0,car,08686.jpg,test
7,ship,08687.jpg,test
4,parking_lot,08688.jpg,test
5,plane,08689.jpg,test
0,car,08690.jpg,test
7,ship,08691.jpg,test
0,car,08692.jpg,test
1,harbor,08693.jpg,test
1,harbor,08694.jpg,test
0,car,08695.jpg,test
5,plane,08696.jpg,test
0,car,08697.jpg,test
3,oil_gas_field,08698.jpg,test
2,helicopter,08699.jpg,test
0,car,08700.jpg,test
4,parking_lot,08701.jpg,test
5,plane,08702.jpg,test
7,ship,08703.jpg,test
0,car,08704.jpg,test
3,oil_gas_field,08705.jpg,test
7,ship,08706.jpg,test
0,car,08707.jpg,test
1,harbor,08708.jpg,test
9,storage_tank,08709.jpg,test
0,car,08710.jpg,test
7,ship,08711.jpg,test
8,stadium,08712.jpg,test
5,plane,08713.jpg,test
3,oil_gas_field,08714.jpg,test
0,car,08715.jpg,test
4,parking_lot,08716.jpg,test
2,helicopter,08717.jpg,test
9,storage_tank,08718.jpg,test
3,oil_gas_field,08719.jpg,test
8,stadium,08720.jpg,test
3,oil_gas_field,08721.jpg,test
9,storage_tank,08722.jpg,test
8,stadium,08723.jpg,test
0,car,08724.jpg,test
7,ship,08725.jpg,test
1,harbor,08726.jpg,test
4,parking_lot,08727.jpg,test
7,ship,08728.jpg,test
2,helicopter,08729.jpg,test
0,car,08730.jpg,test
9,storage_tank,08731.jpg,test
9,storage_tank,08732.jpg,test
8,stadium,08733.jpg,test
3,oil_gas_field,08734.jpg,test
4,parking_lot,08735.jpg,test
4,parking_lot,08736.jpg,test
7,ship,08737.jpg,test
9,storage_tank,08738.jpg,test
3,oil_gas_field,08739.jpg,test
0,car,08740.jpg,test
7,ship,08741.jpg,test
8,stadium,08742.jpg,test
9,storage_tank,08743.jpg,test
7,ship,08744.jpg,test
2,helicopter,08745.jpg,test
8,stadium,08746.jpg,test
0,car,08747.jpg,test
0,car,08748.jpg,test
4,parking_lot,08749.jpg,test
7,ship,08750.jpg,test
9,storage_tank,08751.jpg,test
8,stadium,08752.jpg,test
5,plane,08753.jpg,test
7,ship,08754.jpg,test
7,ship,08755.jpg,test
4,parking_lot,08756.jpg,test
2,helicopter,08757.jpg,test
0,car,08758.jpg,test
5,plane,08759.jpg,test
8,stadium,08760.jpg,test
1,harbor,08761.jpg,test
0,car,08762.jpg,test
8,stadium,08763.jpg,test
0,car,08764.jpg,test
4,parking_lot,08765.jpg,test
7,ship,08766.jpg,test
9,storage_tank,08767.jpg,test
6,runway_mark,08768.jpg,test
5,plane,08769.jpg,test
6,runway_mark,08770.jpg,test
0,car,08771.jpg,test
3,oil_gas_field,08772.jpg,test
4,parking_lot,08773.jpg,test
5,plane,08774.jpg,test
1,harbor,08775.jpg,test
4,parking_lot,08776.jpg,test
7,ship,08777.jpg,test
1,harbor,08778.jpg,test
8,stadium,08779.jpg,test
7,ship,08780.jpg,test
6,runway_mark,08781.jpg,test
7,ship,08782.jpg,test
7,ship,08783.jpg,test
7,ship,08784.jpg,test
7,ship,08785.jpg,test
8,stadium,08786.jpg,test
5,plane,08787.jpg,test
8,stadium,08788.jpg,test
3,oil_gas_field,08789.jpg,test
0,car,08790.jpg,test
5,plane,08791.jpg,test
7,ship,08792.jpg,test
4,parking_lot,08793.jpg,test
2,helicopter,08794.jpg,test
7,ship,08795.jpg,test
1,harbor,08796.jpg,test
8,stadium,08797.jpg,test
8,stadium,08798.jpg,test
6,runway_mark,08799.jpg,test
6,runway_mark,08800.jpg,test
8,stadium,08801.jpg,test
1,harbor,08802.jpg,test
0,car,08803.jpg,test
2,helicopter,08804.jpg,test
5,plane,08805.jpg,test
9,storage_tank,08806.jpg,test
1,harbor,08807.jpg,test
7,ship,08808.jpg,test
9,storage_tank,08809.jpg,test
9,storage_tank,08810.jpg,test
2,helicopter,08811.jpg,test
0,car,08812.jpg,test
1,harbor,08813.jpg,test
4,parking_lot,08814.jpg,test
1,harbor,08815.jpg,test
5,plane,08816.jpg,test
0,car,08817.jpg,test
9,storage_tank,08818.jpg,test
0,car,08819.jpg,test
8,stadium,08820.jpg,test
0,car,08821.jpg,test
8,stadium,08822.jpg,test
4,parking_lot,08823.jpg,test
5,plane,08824.jpg,test
1,harbor,08825.jpg,test
8,stadium,08826.jpg,test
0,car,08827.jpg,test
2,helicopter,08828.jpg,test
5,plane,08829.jpg,test
4,parking_lot,08830.jpg,test
6,runway_mark,08831.jpg,test
0,car,08832.jpg,test
0,car,08833.jpg,test
3,oil_gas_field,08834.jpg,test
6,runway_mark,08835.jpg,test
3,oil_gas_field,08836.jpg,test
2,helicopter,08837.jpg,test
0,car,08838.jpg,test
8,stadium,08839.jpg,test
5,plane,08840.jpg,test
3,oil_gas_field,08841.jpg,test
4,parking_lot,08842.jpg,test
6,runway_mark,08843.jpg,test
5,plane,08844.jpg,test
2,helicopter,08845.jpg,test
4,parking_lot,08846.jpg,test
5,plane,08847.jpg,test
1,harbor,08848.jpg,test
3,oil_gas_field,08849.jpg,test
2,helicopter,08850.jpg,test
5,plane,08851.jpg,test
4,parking_lot,08852.jpg,test
7,ship,08853.jpg,test
3,oil_gas_field,08854.jpg,test
9,storage_tank,08855.jpg,test
7,ship,08856.jpg,test
9,storage_tank,08857.jpg,test
0,car,08858.jpg,test
5,plane,08859.jpg,test
7,ship,08860.jpg,test
7,ship,08861.jpg,test
1,harbor,08862.jpg,test
2,helicopter,08863.jpg,test
7,ship,08864.jpg,test
5,plane,08865.jpg,test
1,harbor,08866.jpg,test
9,storage_tank,08867.jpg,test
3,oil_gas_field,08868.jpg,test
7,ship,08869.jpg,test
8,stadium,08870.jpg,test
4,parking_lot,08871.jpg,test
2,helicopter,08872.jpg,test
5,plane,08873.jpg,test
6,runway_mark,08874.jpg,test
3,oil_gas_field,08875.jpg,test
6,runway_mark,08876.jpg,test
3,oil_gas_field,08877.jpg,test
8,stadium,08878.jpg,test
9,storage_tank,08879.jpg,test
1,harbor,08880.jpg,test
0,car,08881.jpg,test
6,runway_mark,08882.jpg,test
1,harbor,08883.jpg,test
6,runway_mark,08884.jpg,test
6,runway_mark,08885.jpg,test
0,car,08886.jpg,test
2,helicopter,08887.jpg,test
9,storage_tank,08888.jpg,test
5,plane,08889.jpg,test
4,parking_lot,08890.jpg,test
6,runway_mark,08891.jpg,test
8,stadium,08892.jpg,test
7,ship,08893.jpg,test
7,ship,08894.jpg,test
9,storage_tank,08895.jpg,test
5,plane,08896.jpg,test
2,helicopter,08897.jpg,test
6,runway_mark,08898.jpg,test
4,parking_lot,08899.jpg,test
5,plane,08900.jpg,test
9,storage_tank,08901.jpg,test
6,runway_mark,08902.jpg,test
3,oil_gas_field,08903.jpg,test
9,storage_tank,08904.jpg,test
9,storage_tank,08905.jpg,test
6,runway_mark,08906.jpg,test
7,ship,08907.jpg,test
0,car,08908.jpg,test
1,harbor,08909.jpg,test
1,harbor,08910.jpg,test
4,parking_lot,08911.jpg,test
7,ship,08912.jpg,test
1,harbor,08913.jpg,test
0,car,08914.jpg,test
4,parking_lot,08915.jpg,test
8,stadium,08916.jpg,test
1,harbor,08917.jpg,test
7,ship,08918.jpg,test
4,parking_lot,08919.jpg,test
8,stadium,08920.jpg,test
0,car,08921.jpg,test
0,car,08922.jpg,test
1,harbor,08923.jpg,test
3,oil_gas_field,08924.jpg,test
2,helicopter,08925.jpg,test
7,ship,08926.jpg,test
8,stadium,08927.jpg,test
3,oil_gas_field,08928.jpg,test
7,ship,08929.jpg,test
6,runway_mark,08930.jpg,test
6,runway_mark,08931.jpg,test
2,helicopter,08932.jpg,test
0,car,08933.jpg,test
6,runway_mark,08934.jpg,test
3,oil_gas_field,08935.jpg,test
7,ship,08936.jpg,test
0,car,08937.jpg,test
9,storage_tank,08938.jpg,test
9,storage_tank,08939.jpg,test
4,parking_lot,08940.jpg,test
9,storage_tank,08941.jpg,test
0,car,08942.jpg,test
7,ship,08943.jpg,test
3,oil_gas_field,08944.jpg,test
3,oil_gas_field,08945.jpg,test
6,runway_mark,08946.jpg,test
3,oil_gas_field,08947.jpg,test
6,runway_mark,08948.jpg,test
1,harbor,08949.jpg,test
5,plane,08950.jpg,test
0,car,08951.jpg,test
8,stadium,08952.jpg,test
2,helicopter,08953.jpg,test
1,harbor,08954.jpg,test
9,storage_tank,08955.jpg,test
7,ship,08956.jpg,test
3,oil_gas_field,08957.jpg,test
1,harbor,08958.jpg,test
0,car,08959.jpg,test
8,stadium,08960.jpg,test
8,stadium,08961.jpg,test
1,harbor,08962.jpg,test
1,harbor,08963.jpg,test
9,storage_tank,08964.jpg,test
6,runway_mark,08965.jpg,test
5,plane,08966.jpg,test
5,plane,08967.jpg,test
3,oil_gas_field,08968.jpg,test
0,car,08969.jpg,test
8,stadium,08970.jpg,test
1,harbor,08971.jpg,test
6,runway_mark,08972.jpg,test
2,helicopter,08973.jpg,test
0,car,08974.jpg,test
1,harbor,08975.jpg,test
4,parking_lot,08976.jpg,test
9,storage_tank,08977.jpg,test
6,runway_mark,08978.jpg,test
5,plane,08979.jpg,test
3,oil_gas_field,08980.jpg,test
4,parking_lot,08981.jpg,test
6,runway_mark,08982.jpg,test
1,harbor,08983.jpg,test
8,stadium,08984.jpg,test
3,oil_gas_field,08985.jpg,test
9,storage_tank,08986.jpg,test
3,oil_gas_field,08987.jpg,test
0,car,08988.jpg,test
1,harbor,08989.jpg,test
3,oil_gas_field,08990.jpg,test
1,harbor,08991.jpg,test
8,stadium,08992.jpg,test
2,helicopter,08993.jpg,test
9,storage_tank,08994.jpg,test
5,plane,08995.jpg,test
3,oil_gas_field,08996.jpg,test
6,runway_mark,08997.jpg,test
3,oil_gas_field,08998.jpg,test
7,ship,08999.jpg,test
4,parking_lot,09000.jpg,test
3,oil_gas_field,09001.jpg,test
0,car,09002.jpg,test
7,ship,09003.jpg,test
4,parking_lot,09004.jpg,test
1,harbor,09005.jpg,test
3,oil_gas_field,09006.jpg,test
9,storage_tank,09007.jpg,test
0,car,09008.jpg,test
1,harbor,09009.jpg,test
4,parking_lot,09010.jpg,test
5,plane,09011.jpg,test
2,helicopter,09012.jpg,test
2,helicopter,09013.jpg,test
6,runway_mark,09014.jpg,test
2,helicopter,09015.jpg,test
5,plane,09016.jpg,test
5,plane,09017.jpg,test
0,car,09018.jpg,test
4,parking_lot,09019.jpg,test
5,plane,09020.jpg,test
4,parking_lot,09021.jpg,test
3,oil_gas_field,09022.jpg,test
4,parking_lot,09023.jpg,test
9,storage_tank,09024.jpg,test
1,harbor,09025.jpg,test
6,runway_mark,09026.jpg,test
1,harbor,09027.jpg,test
5,plane,09028.jpg,test
5,plane,09029.jpg,test
3,oil_gas_field,09030.jpg,test
3,oil_gas_field,09031.jpg,test
3,oil_gas_field,09032.jpg,test
5,plane,09033.jpg,test
9,storage_tank,09034.jpg,test
7,ship,09035.jpg,test
3,oil_gas_field,09036.jpg,test
2,helicopter,09037.jpg,test
6,runway_mark,09038.jpg,test
9,storage_tank,09039.jpg,test
3,oil_gas_field,09040.jpg,test
5,plane,09041.jpg,test
6,runway_mark,09042.jpg,test
1,harbor,09043.jpg,test
1,harbor,09044.jpg,test
8,stadium,09045.jpg,test
3,oil_gas_field,09046.jpg,test
6,runway_mark,09047.jpg,test
5,plane,09048.jpg,test
4,parking_lot,09049.jpg,test
8,stadium,09050.jpg,test
6,runway_mark,09051.jpg,test
5,plane,09052.jpg,test
5,plane,09053.jpg,test
5,plane,09054.jpg,test
3,oil_gas_field,09055.jpg,test
9,storage_tank,09056.jpg,test
0,car,09057.jpg,test
8,stadium,09058.jpg,test
1,harbor,09059.jpg,test
7,ship,09060.jpg,test
9,storage_tank,09061.jpg,test
3,oil_gas_field,09062.jpg,test
4,parking_lot,09063.jpg,test
7,ship,09064.jpg,test
0,car,09065.jpg,test
9,storage_tank,09066.jpg,test
8,stadium,09067.jpg,test
3,oil_gas_field,09068.jpg,test
0,car,09069.jpg,test
4,parking_lot,09070.jpg,test
5,plane,09071.jpg,test
9,storage_tank,09072.jpg,test
4,parking_lot,09073.jpg,test
5,plane,09074.jpg,test
2,helicopter,09075.jpg,test
8,stadium,09076.jpg,test
2,helicopter,09077.jpg,test
4,parking_lot,09078.jpg,test
3,oil_gas_field,09079.jpg,test
1,harbor,09080.jpg,test
7,ship,09081.jpg,test
9,storage_tank,09082.jpg,test
9,storage_tank,09083.jpg,test
4,parking_lot,09084.jpg,test
7,ship,09085.jpg,test
5,plane,09086.jpg,test
9,storage_tank,09087.jpg,test
0,car,09088.jpg,test
8,stadium,09089.jpg,test
1,harbor,09090.jpg,test
8,stadium,09091.jpg,test
4,parking_lot,09092.jpg,test
6,runway_mark,09093.jpg,test
3,oil_gas_field,09094.jpg,test
7,ship,09095.jpg,test
7,ship,09096.jpg,test
4,parking_lot,09097.jpg,test
7,ship,09098.jpg,test
9,storage_tank,09099.jpg,test
3,oil_gas_field,09100.jpg,test
9,storage_tank,09101.jpg,test
6,runway_mark,09102.jpg,test
5,plane,09103.jpg,test
5,plane,09104.jpg,test
4,parking_lot,09105.jpg,test
5,plane,09106.jpg,test
9,storage_tank,09107.jpg,test
0,car,09108.jpg,test
2,helicopter,09109.jpg,test
8,stadium,09110.jpg,test
0,car,09111.jpg,test
6,runway_mark,09112.jpg,test
8,stadium,09113.jpg,test
9,storage_tank,09114.jpg,test
3,oil_gas_field,09115.jpg,test
7,ship,09116.jpg,test
6,runway_mark,09117.jpg,test
8,stadium,09118.jpg,test
7,ship,09119.jpg,test
6,runway_mark,09120.jpg,test
9,storage_tank,09121.jpg,test
1,harbor,09122.jpg,test
1,harbor,09123.jpg,test
0,car,09124.jpg,test
9,storage_tank,09125.jpg,test
5,plane,09126.jpg,test
1,harbor,09127.jpg,test
5,plane,09128.jpg,test
3,oil_gas_field,09129.jpg,test
8,stadium,09130.jpg,test
9,storage_tank,09131.jpg,test
9,storage_tank,09132.jpg,test
1,harbor,09133.jpg,test
7,ship,09134.jpg,test
6,runway_mark,09135.jpg,test
3,oil_gas_field,09136.jpg,test
5,plane,09137.jpg,test
4,parking_lot,09138.jpg,test
8,stadium,09139.jpg,test
8,stadium,09140.jpg,test
3,oil_gas_field,09141.jpg,test
8,stadium,09142.jpg,test
8,stadium,09143.jpg,test
6,runway_mark,09144.jpg,test
2,helicopter,09145.jpg,test
5,plane,09146.jpg,test
2,helicopter,09147.jpg,test
9,storage_tank,09148.jpg,test
4,parking_lot,09149.jpg,test
3,oil_gas_field,09150.jpg,test
2,helicopter,09151.jpg,test
2,helicopter,09152.jpg,test
9,storage_tank,09153.jpg,test
8,stadium,09154.jpg,test
3,oil_gas_field,09155.jpg,test
6,runway_mark,09156.jpg,test
9,storage_tank,09157.jpg,test
6,runway_mark,09158.jpg,test
2,helicopter,09159.jpg,test
3,oil_gas_field,09160.jpg,test
6,runway_mark,09161.jpg,test
2,helicopter,09162.jpg,test
6,runway_mark,09163.jpg,test
8,stadium,09164.jpg,test
8,stadium,09165.jpg,test
2,helicopter,09166.jpg,test
3,oil_gas_field,09167.jpg,test
1,harbor,09168.jpg,test
6,runway_mark,09169.jpg,test
7,ship,09170.jpg,test
7,ship,09171.jpg,test
7,ship,09172.jpg,test
4,parking_lot,09173.jpg,test
6,runway_mark,09174.jpg,test
8,stadium,09175.jpg,test
1,harbor,09176.jpg,test
9,storage_tank,09177.jpg,test
4,parking_lot,09178.jpg,test
5,plane,09179.jpg,test
2,helicopter,09180.jpg,test
4,parking_lot,09181.jpg,test
2,helicopter,09182.jpg,test
7,ship,09183.jpg,test
6,runway_mark,09184.jpg,test
6,runway_mark,09185.jpg,test
4,parking_lot,09186.jpg,test
2,helicopter,09187.jpg,test
8,stadium,09188.jpg,test
9,storage_tank,09189.jpg,test
1,harbor,09190.jpg,test
9,storage_tank,09191.jpg,test
1,harbor,09192.jpg,test
9,storage_tank,09193.jpg,test
5,plane,09194.jpg,test
0,car,09195.jpg,test
7,ship,09196.jpg,test
2,helicopter,09197.jpg,test
5,plane,09198.jpg,test
8,stadium,09199.jpg,test
7,ship,09200.jpg,test
3,oil_gas_field,09201.jpg,test
0,car,09202.jpg,test
5,plane,09203.jpg,test
4,parking_lot,09204.jpg,test
3,oil_gas_field,09205.jpg,test
1,harbor,09206.jpg,test
6,runway_mark,09207.jpg,test
9,storage_tank,09208.jpg,test
5,plane,09209.jpg,test
4,parking_lot,09210.jpg,test
2,helicopter,09211.jpg,test
4,parking_lot,09212.jpg,test
9,storage_tank,09213.jpg,test
5,plane,09214.jpg,test
3,oil_gas_field,09215.jpg,test
0,car,09216.jpg,test
1,harbor,09217.jpg,test
7,ship,09218.jpg,test
1,harbor,09219.jpg,test
6,runway_mark,09220.jpg,test
5,plane,09221.jpg,test
9,storage_tank,09222.jpg,test
2,helicopter,09223.jpg,test
7,ship,09224.jpg,test
7,ship,09225.jpg,test
1,harbor,09226.jpg,test
6,runway_mark,09227.jpg,test
4,parking_lot,09228.jpg,test
0,car,09229.jpg,test
0,car,09230.jpg,test
9,storage_tank,09231.jpg,test
9,storage_tank,09232.jpg,test
4,parking_lot,09233.jpg,test
6,runway_mark,09234.jpg,test
7,ship,09235.jpg,test
4,parking_lot,09236.jpg,test
4,parking_lot,09237.jpg,test
4,parking_lot,09238.jpg,test
8,stadium,09239.jpg,test
2,helicopter,09240.jpg,test
9,storage_tank,09241.jpg,test
2,helicopter,09242.jpg,test
0,car,09243.jpg,test
4,parking_lot,09244.jpg,test
9,storage_tank,09245.jpg,test
2,helicopter,09246.jpg,test
8,stadium,09247.jpg,test
8,stadium,09248.jpg,test
4,parking_lot,09249.jpg,test
9,storage_tank,09250.jpg,test
4,parking_lot,09251.jpg,test
6,runway_mark,09252.jpg,test
8,stadium,09253.jpg,test
1,harbor,09254.jpg,test
9,storage_tank,09255.jpg,test
0,car,09256.jpg,test
8,stadium,09257.jpg,test
9,storage_tank,09258.jpg,test
7,ship,09259.jpg,test
6,runway_mark,09260.jpg,test
5,plane,09261.jpg,test
1,harbor,09262.jpg,test
2,helicopter,09263.jpg,test
4,parking_lot,09264.jpg,test
9,storage_tank,09265.jpg,test
9,storage_tank,09266.jpg,test
4,parking_lot,09267.jpg,test
3,oil_gas_field,09268.jpg,test
0,car,09269.jpg,test
4,parking_lot,09270.jpg,test
6,runway_mark,09271.jpg,test
5,plane,09272.jpg,test
3,oil_gas_field,09273.jpg,test
3,oil_gas_field,09274.jpg,test
3,oil_gas_field,09275.jpg,test
2,helicopter,09276.jpg,test
3,oil_gas_field,09277.jpg,test
8,stadium,09278.jpg,test
2,helicopter,09279.jpg,test
4,parking_lot,09280.jpg,test
2,helicopter,09281.jpg,test
5,plane,09282.jpg,test
4,parking_lot,09283.jpg,test
1,harbor,09284.jpg,test
8,stadium,09285.jpg,test
5,plane,09286.jpg,test
9,storage_tank,09287.jpg,test
5,plane,09288.jpg,test
7,ship,09289.jpg,test
7,ship,09290.jpg,test
0,car,09291.jpg,test
8,stadium,09292.jpg,test
8,stadium,09293.jpg,test
1,harbor,09294.jpg,test
8,stadium,09295.jpg,test
0,car,09296.jpg,test
0,car,09297.jpg,test
5,plane,09298.jpg,test
8,stadium,09299.jpg,test
0,car,09300.jpg,test
2,helicopter,09301.jpg,test
3,oil_gas_field,09302.jpg,test
8,stadium,09303.jpg,test
6,runway_mark,09304.jpg,test
9,storage_tank,09305.jpg,test
0,car,09306.jpg,test
0,car,09307.jpg,test
5,plane,09308.jpg,test
0,car,09309.jpg,test
7,ship,09310.jpg,test
9,storage_tank,09311.jpg,test
6,runway_mark,09312.jpg,test
9,storage_tank,09313.jpg,test
6,runway_mark,09314.jpg,test
2,helicopter,09315.jpg,test
0,car,09316.jpg,test
0,car,09317.jpg,test
5,plane,09318.jpg,test
1,harbor,09319.jpg,test
8,stadium,09320.jpg,test
1,harbor,09321.jpg,test
3,oil_gas_field,09322.jpg,test
4,parking_lot,09323.jpg,test
1,harbor,09324.jpg,test
7,ship,09325.jpg,test
6,runway_mark,09326.jpg,test
4,parking_lot,09327.jpg,test
3,oil_gas_field,09328.jpg,test
2,helicopter,09329.jpg,test
5,plane,09330.jpg,test
1,harbor,09331.jpg,test
7,ship,09332.jpg,test
9,storage_tank,09333.jpg,test
4,parking_lot,09334.jpg,test
0,car,09335.jpg,test
1,harbor,09336.jpg,test
6,runway_mark,09337.jpg,test
4,parking_lot,09338.jpg,test
3,oil_gas_field,09339.jpg,test
0,car,09340.jpg,test
6,runway_mark,09341.jpg,test
9,storage_tank,09342.jpg,test
2,helicopter,09343.jpg,test
2,helicopter,09344.jpg,test
5,plane,09345.jpg,test
9,storage_tank,09346.jpg,test
7,ship,09347.jpg,test
4,parking_lot,09348.jpg,test
7,ship,09349.jpg,test
8,stadium,09350.jpg,test
0,car,09351.jpg,test
1,harbor,09352.jpg,test
3,oil_gas_field,09353.jpg,test
1,harbor,09354.jpg,test
4,parking_lot,09355.jpg,test
2,helicopter,09356.jpg,test
0,car,09357.jpg,test
4,parking_lot,09358.jpg,test
1,harbor,09359.jpg,test
7,ship,09360.jpg,test
8,stadium,09361.jpg,test
1,harbor,09362.jpg,test
7,ship,09363.jpg,test
7,ship,09364.jpg,test
8,stadium,09365.jpg,test
5,plane,09366.jpg,test
0,car,09367.jpg,test
1,harbor,09368.jpg,test
1,harbor,09369.jpg,test
